time,return,sig_0,sig_1,sig_2,sig_3,sig_4,sig_5,sig_6,sig_7,sig_8,sig_9,sig_10
291,0.0247602174153414,0.0247602174153414,0.012040869851996261,0.0007171466884487998,0.0009144969502010714,0.007320578967339397,0.002134471718249653,0.053162318805424436,0.017783857729138264,0.014822657490735747,0.016709881878421262,-0.0037483627762142646
292,-0.00044323658717015935,-0.00044323658717015935,-0.05948834491944599,0.010300967169931452,0.0070279275301354804,-0.006056109459084302,0.0021299254526092604,-0.06353356861863835,-0.0020161290322581182,-0.008346374543557689,-0.0017001983564749468,0.010796660164895
293,-0.018743090830274922,-0.018743090830274922,-0.0550285146200199,-0.0005319403962680269,-0.003698823950355812,0.00024370642963100764,-0.010930620919993972,-0.05901480388852709,0.0033670033670034627,0.0,0.006244677831393597,0.008253735458434663
294,0.004992038934619414,0.004992038934619414,0.08032127462980498,0.012419053839795025,0.031101165832780664,0.019493158362914986,0.009976976208748933,0.006419758435484146,-0.004026845637583931,0.009994739610731163,-0.0107193229901269,-0.005778501039489847
295,0.0015267325638141926,0.0015267325638141926,-0.01734818733331389,0.014281894383995741,0.007880446560582177,0.017208419321295798,0.004407294832826647,-0.03238474018225568,-0.006738544474393482,-0.015104166666666696,-0.0025662959794696683,-0.02760734779440699
296,-0.018481246310869337,-0.018481246310869337,-0.026166454655521032,0.00017283452523075837,-0.004853093919690132,-0.01292289186944473,-0.02481464669390221,0.046146024729882384,-0.007462686567164201,-0.012691697514542577,-0.00800457404230992,-0.004316757820176931
297,-0.014153935656373462,-0.014153935656373462,-0.038847487190076024,0.03463462937881623,0.04416150297625965,-0.005712965157404826,0.003723816912335254,0.037324354094241174,-0.009569377990430672,-0.01767541510444559,-0.0057636887608069065,-0.006169797216117212
298,-0.0006636203533073592,-0.0006636203533073592,-0.05894240378987403,0.0006677742228144989,0.0018162867971289742,-0.02394060415050403,-0.01576750656979442,-0.019626193109458345,-0.0034506556245686992,-0.0021810250817884125,0.0008695652173913437,-0.016107367601519207
299,-0.00018895027740828407,-0.00018895027740828407,-0.017537572002580215,-0.0033369484966521146,-0.010813248786232577,-0.006622504163406706,-0.002355897596984402,-0.02478553124271987,-0.0020775623268698418,0.008196721311475308,-0.0011584129742253646,0.004092798106494655
300,-0.012301161792504733,-0.012301161792504733,-0.045173101785153214,0.044530070659167365,0.03351437559272985,-0.010370442408317415,0.0028337531486146705,-0.02541546709648823,0.0,-0.006504065040650375,0.013047260075384148,-0.00781254909689566
301,0.019518049565855122,0.019518049565855122,0.12323546594469281,-0.007051886093404791,-0.0002533225787004767,0.011477047154889286,0.007378335949764558,-0.01404212523982351,-0.004163775156141525,-0.0016366612111292644,-0.0008586147681740597,0.00821642197840311
302,0.01651665412216241,0.01651665412216241,-0.013586943317733136,-0.025179526903889582,-0.028888145631778994,0.010853515009784598,0.013557737260402103,-0.03204474314005401,0.01184668989547033,0.014754098360655776,0.008020624462904635,0.01612898002769625
303,0.01648043921048603,0.01648043921048603,0.05578508542741023,0.002649185451773839,0.002805092716501756,0.012201003731733717,-0.006611316113161125,0.020493974982085827,0.011707988980716344,0.009154550350026991,0.003125888036374036,0.00033417641225708117
304,-0.004665713707027619,-0.004665713707027619,0.0035877563894002318,0.012385434978431809,0.003577953818884927,-0.0012053128950891834,-0.0018572976319455314,-0.046343991719926536,-0.004765146358066685,-0.013340448239060887,-0.003116147308781847,0.0006681295513777386
305,-2.6032942938902792e-05,-2.6032942938902792e-05,-0.036724116064487,0.003507094783253839,-0.0038244645805224353,0.0019309429785414611,0.011474647232128987,-0.025917914748879722,0.0,-0.0010816657652785722,-0.0017050298380221207,0.001669144957032076
306,0.014454197186153817,0.014454197186153817,0.06207827903095353,-0.016986365409099702,-0.012298290559890068,0.018067889388483582,0.01946956921661802,0.009423481018266733,0.00547195622435015,-0.0070384407146724115,0.003131226871619708,-0.03782697394697099
307,-0.012454371867771763,-0.012454371867771763,0.012388859678152508,0.010582925860376236,0.0036892915360224876,-0.004022650781421722,-0.018796992481203034,-0.021416823042940014,-0.014965986394557818,-0.022900763358778664,-0.013337116912599312,0.007447116002403442
308,0.004439786812972857,0.004439786812972857,0.008785713187080102,0.013417247556746226,0.003741395569530015,-0.00451414894425739,0.013946360153256787,-0.0022446400805860023,-0.006215469613259694,-0.01171875,-0.002013229795800986,-0.008079721863508249
309,0.011348275359951865,0.011348275359951865,0.02861580482989301,-0.00040364900275247084,-0.008304986696455186,-0.01431979521722071,-0.005743651753325252,-0.037682807412296904,-0.011813759555246661,0.005646527385657851,-0.009798270893371708,0.007972254391513056
310,-0.0018701144822791393,-0.0018701144822791393,-0.008769305056048449,-0.014860202769621855,-0.03138805363341102,0.02566584592179555,0.0,0.04675630889573035,-0.002812939521800284,-0.004491858506457058,-0.00465657741559955,-0.004126576325592546
311,-0.008120976341902342,-0.008120976341902342,0.029591252496194542,0.011559251534285053,0.014092162633249972,0.004957485397706574,0.006993006993007089,-0.044667807108853874,-0.0028208744710860323,0.003948110547095318,-0.002339181286549752,0.0015538700868975575
312,0.023868791801894496,0.023868791801894496,0.01925930447048607,-0.0029175585660977665,-0.010942542146438194,0.00610759292331986,-0.0013586956521739468,0.01811807056799908,0.0007072135785006761,-0.014606741573033655,-0.002637749120750321,0.00413724677488414
313,0.004094308735004715,0.004094308735004715,0.007558090406990514,0.00877828686433002,0.018326237792638533,0.016810653007503173,0.00937263794406662,-0.036739386386942297,0.0021201413427562876,0.009692132269099263,0.004114017043785001,-0.0036051344973846433
314,0.0034987406745825567,0.0034987406745825567,-0.0025966576163909405,0.013133550196413157,0.008531580584683729,0.012399517929131854,-0.003594428635614766,-0.023241904495596932,-0.002115655853314524,0.02371541501976293,0.0023412350014633265,0.006547161396000423
315,0.0033058923144386743,0.0033058923144386743,0.03905115666874637,0.009941148208443051,0.03634923048987204,0.030165547611634036,0.005862017135126907,0.016473428584873773,0.0021201413427562876,0.003309431880860414,0.016642335766423377,0.008729923865378852
316,0.0008850141950174084,0.0008850141950174084,0.05512259069783054,-0.005276063558845023,-0.003698718946743673,0.004183191143048548,0.01090854751942616,0.014405791424816572,0.0014104372355430161,0.006597031335898951,0.003446295232624852,-0.0001697291053567307
317,-0.011240108649505087,-0.011240108649505087,-0.03693935275762339,-0.0008707850130275085,-0.015297978507136767,-0.02718703705446146,-0.01906873614190685,0.013017724516228846,0.010563380281690238,0.007646095030038325,0.004579278763594763,-0.012050222446321701
318,0.0050523932937867055,0.0050523932937867055,0.04904112097335189,-0.004357816422147165,-0.0018850937739460782,0.0051837370687335405,0.00843881856540074,0.023364463530000323,0.0006968641114981633,0.005420054200542035,0.002849002849002913,-0.027830251801479466
319,0.00015580493345068724,0.00015580493345068724,-0.01175243541864135,0.012255311724705065,0.01243894434616144,-0.005605402500807766,-0.012402869097429714,0.020547953128158714,0.009749303621169991,0.01671159029649605,0.0019886363636363313,0.004241061633144749
320,0.01639550053418848,0.01639550053418848,0.017441856362333308,-0.010456013229658057,0.003923892051376443,0.009470190366082987,0.0,0.019015681955480312,0.009655172413793212,-0.003711558854718966,0.007088176920895917,0.005630823236211002
321,-0.00126097292128724,-0.00126097292128724,-0.03428570635907058,-0.011360870193487305,-0.005702614205353451,-0.0006701494842341615,-0.01119685277651683,-0.001646553752396973,0.002049180327868827,0.0037253858435337683,0.0,0.019947495349273314
322,-0.0018369416879204792,-0.0018369416879204792,-0.022592795742149452,-0.011250401579341096,-0.01694803070981321,-0.002682182383712539,-0.01117061973986233,0.01759205362281535,0.0047716428084525475,0.012195121951219523,0.0045045045045044585,-0.0008577669630337459
323,0.005600351545632876,0.005600351545632876,0.05833789001054246,-0.0008939983453440936,-0.0026876673814066887,0.00022409850844651302,-0.006809037449705957,0.009184267748064245,-0.0006784260515604323,-0.013619696176008333,0.002802690582959677,0.0013735922742426077
324,0.006595236486620859,0.006595236486620859,0.04524185439123629,0.028634141197204643,0.05310895387617465,0.025767477610395106,0.0066999065129322855,0.036402547045549793,0.0006788866259335169,-0.017525225703664327,0.0036333147009501854,0.0006858867581731598
325,0.004405643688967897,0.004405643688967897,-0.018905525418077218,-0.00846180401097274,-0.013481438766154041,-0.00415029557028912,-0.005571892895836594,-0.014979361583759343,-0.004070556309362261,0.00108108108108107,-0.0002784739626845445,-0.02056204164478026
326,0.0009855772666846896,0.0009855772666846896,0.011916867065630221,-0.007975753398116847,0.0022143393618068163,0.004386922759283873,0.0023346303501945442,-0.04142632324971929,0.006811989100817373,0.0075593952483801186,0.005013927576601684,0.017669669773082264
327,-0.000877387766836879,-0.000877387766836879,0.038586843433105145,0.0035374675759947127,0.0022725997520121055,-0.0021839329308075417,-0.009937888198757738,0.01914665579784014,0.0013531799729364913,0.000535905680600246,0.009146341463414531,0.0034382116079596514
328,-0.006386031602501285,-0.006386031602501285,-0.04004824648631411,-0.019628265469004536,-0.038672313789787194,-0.023637515240995888,-0.00705771643663744,-0.03703703940695591,-0.004054054054054013,-0.008034279592929794,-0.005492996429552366,0.00034264961674934646
329,-0.0003780702927851376,-0.0003780702927851376,-0.008293586917860862,-0.0018794858622083188,-0.004717260830839343,-0.0026899986585280367,-0.0030011056705101513,0.006688943431604866,0.004070556309362372,0.0,0.0057995028997515075,-0.011474536323836548
330,0.0005452554858313974,0.0005452554858313974,-0.0017739406094351429,-0.0012280988783504032,0.0001975024292293348,0.007642148976193308,0.0,0.02325584465458541,0.0013513513513514486,0.017278617710583255,-0.0016474464579900872,0.0013859669900480043
331,0.008816651779288476,0.008816651779288476,-0.02817975698276498,0.012869867085555597,0.002830079015500031,-0.014722281432430373,0.001425855513307983,0.02976187558008081,0.006747638326585648,0.01220806794055207,0.007700770077007757,-0.007266404402926252
332,0.004350315260639448,0.004350315260639448,0.0010449560293344096,-0.007041074250385471,-0.002034530181941663,-0.009735056870687209,0.006169909824394804,0.048870233578168554,-0.01608579088471851,-0.02674357629785007,-0.007641921397379958,0.0050539751730891425
333,-0.00203975921756705,-0.00203975921756705,0.00052193261803124,0.005949895356224033,0.016703913231820078,-0.002514896255214949,0.008333333333333304,-0.018537103770967178,-0.04223433242506813,0.020474137931034475,0.0019251925192518282,0.013351837735592342
334,0.006330915127309877,0.006330915127309877,-0.04042773163515301,-0.009722897808094988,-0.027037530415332522,-0.009397178584098498,0.005301730859192277,-0.0015314042848286746,0.007112375533428139,0.0047518479408659164,0.008234971177600858,0.013004828098731824
335,-0.003208322345054082,-0.003208322345054082,-0.02962761961030158,-0.0034363863031151576,-0.006648014161195315,-0.010643221548008452,-0.0018613308515588178,0.02147242124126736,0.0014124293785311437,-0.0021019442984760994,-0.005172883201742473,-0.0040540823542868365
336,-0.010144492387214377,-0.010144492387214377,0.005322090270267532,0.00853860789331895,0.011511171654160268,-0.0014031903483521235,-0.0063714063714063185,-0.02202203653496182,0.006346967559943684,-0.0015797788309637184,-0.009578544061302652,-0.001017597685301741
337,0.010507619269939372,0.010507619269939372,0.05182503878470479,-0.004803015546077316,-0.004102175026050259,0.0025761490519260466,-0.005473881764153865,-0.022006132506555254,0.0035038542396637062,-0.02320675105485237,0.0035921525283226785,-0.0025467151441923574
338,-0.011975786526205012,-0.011975786526205012,-0.012980176913027774,0.011206504026073594,0.006909386874597967,-0.03083390919131712,-0.007233841799024976,0.05599156115511361,0.009776536312849249,-0.01295896328293733,-0.0038546255506607396,0.004765936668883031
339,0.0027865779152878023,0.0027865779152878023,0.06602262506673928,0.00509630244051773,0.014911574960776441,0.005784451684410774,0.009979407571677479,-0.013875064168036633,0.0020746887966804906,0.007111597374179324,0.01354339414040906,0.01761817613135519
340,-0.002739785807018724,-0.002739785807018724,0.016112773665144076,0.01142853213028161,0.03848654328461265,0.0009585878397952996,-0.009567126725219532,-0.039196014216456465,-0.015182884748102143,-0.02824551873981529,0.012544314153258851,0.01065422661727733
341,0.0096621337827838,0.0096621337827838,0.04484632138805078,0.00214854248993146,0.015399983510401505,0.027052888397959274,0.014726840855106893,0.048117160289987915,0.016818500350385346,0.01173840134153159,0.00861836789657966,0.013177388389471467
342,0.01004013710204088,0.01004013710204088,-0.00972254838071207,-0.010004744593997916,0.006350224736713539,0.01048952836692063,0.0165418227215981,0.015968096642807073,0.02963473466574773,0.019889502762430844,0.02082777036048067,0.0019509469981568994
343,0.0001729273803483533,0.0001729273803483533,-0.006226013696919552,-0.01748479946613335,-0.00943449911444949,0.0016147564984598795,0.00061406202026415,-0.03241649523988421,0.0013386880856760541,-0.003791982665222071,-0.00810881506670158,-0.01606363234316055
344,-0.0009842848497145784,-0.0009842848497145784,-0.02746986481080571,0.006612224968112201,0.008658506044380454,-0.00875175189883759,-0.0029150046026388265,-0.03451780569224938,0.012032085561497263,0.0,0.00843881856540074,-0.010059376921030871
345,0.006541025289023228,0.006541025289023228,-0.014370709174516771,0.00040548212626667635,-0.0036789175232231353,0.00557624730477313,0.008770580089244584,0.019979026184177018,0.006605019815059343,0.028276237085372413,-0.0018305439330543738,0.035315721967216884
346,0.0030844851678346608,0.0030844851678346608,0.03267981628079841,0.015726349544428198,0.04424886690653396,0.027264331942117526,0.011744966442952975,0.07628865852684386,0.009186351706036655,0.028556319407720743,0.03274823159549389,0.008688609615000953
347,0.0007615448773992117,0.0007615448773992117,0.03773123583185467,0.0001595779504190986,0.009606323836270692,0.008547032380524122,0.02020202020202011,-0.009099642178026945,0.026657997399219813,0.03701799485861179,0.0246067985794014,0.01770618335727092
348,-0.005194027008290192,-0.005194027008290192,0.012901694189069834,-0.0033513815316922324,-0.0026268212556858073,0.00446029884204302,0.006206590808334633,-0.00048329024552273836,-0.025965801139962053,-0.016856717897868134,0.00891309730131229,-0.004858895960827447
349,4.785972478082989e-05,4.785972478082989e-05,0.012737360657096186,-0.016253041495696507,-0.01112024635004416,0.007548827371298694,0.009986782200029465,0.034816259178048536,-0.033159947984395366,-0.05799293998991428,-0.03116564417177914,-0.0064577073015130715
350,-0.0018120458796383465,-0.0018120458796383465,-0.02492568406123863,0.008301516763681072,0.00645118684362922,-0.00462756896275629,0.0017449469245309768,-0.03598137260243117,0.014122394082044298,0.009100642398286896,0.012917933130699,0.026791293008170625
351,0.0018727515871905798,0.0018727515871905798,0.032833056893025736,0.002663594069564512,0.005939532166222117,-0.004427713094579122,-0.004354768471476311,-0.015026611466350759,0.01392572944297088,0.018037135278514693,0.018004501125281402,-0.02022537635462396
352,0.001649352800310755,0.001649352800310755,0.02929157331312693,0.005635163641245056,0.010522529425584404,-0.012452797418017747,-0.003936433882490209,-0.018208690403863304,-0.003924133420536324,-0.011464304325169317,0.001228199459592183,0.009612363995460838
353,-0.009230768513682652,-0.009230768513682652,0.015442243987791704,0.01304839054214968,0.01544603778814646,0.0018013728958932163,0.01053864168618257,0.04160404195378198,0.01641497045305318,0.0026357406431207764,-0.0009813542688911214,-0.005931029653898023
354,-0.005063088369821722,-0.005063088369821722,-0.0023897591411852215,0.018727736998715994,0.013444999020409742,0.024499934567522308,0.003910776361529589,0.04812314789615679,0.008397932816537557,0.00525762355415349,0.0029469548133596035,0.0010990688700514006
355,0.007809946463542827,0.007809946463542827,-0.024825771670421992,0.004266211765677319,-0.007476498031052992,-0.007678877484760371,0.0,-0.06244257100615491,0.0,-0.0020920502092049986,0.014201762977473109,0.009410324727309849
356,-0.008676638198860664,-0.008676638198860664,-0.02523441903130219,-0.0030895189239633636,-0.010308065537345423,-0.020782637096224965,-0.02337325061318718,0.021547457964131933,-0.030749519538757153,-0.036163522012578664,-0.013520038628681785,-0.02035427844729254
357,-0.005936889314214544,-0.005936889314214544,0.0029781729409770197,-0.013480981639421241,-0.011273920856497033,-0.014224368198825887,-0.0026591815630078175,0.026366283634907228,-0.013218770654329193,0.0016313213703098572,0.002936857562408246,-0.013957193953429425
358,-0.0002390081258001331,-0.0002390081258001331,0.012334420524988676,-0.0014922047759372559,0.001446988360945367,-0.014658755640734156,-0.012886979706710155,-0.03035967129194228,-0.004018754186202234,-0.016286644951140072,-0.020497803806734938,-0.008685814970794237
359,0.0031746390805036384,0.0031746390805036384,0.007671483640095733,0.016910492045891345,0.011848336791335123,0.0,-0.0013505402160863822,0.012042435291921949,0.01143241425689312,0.0005518763796910076,0.022670652715495843,0.0
360,0.0007534970439868616,0.0007534970439868616,-0.02731753750271959,-0.021115359511650778,-0.02496145972582209,-0.021850270030374985,-0.019984973703982,-0.0014279014184032102,-0.02194148936170215,-0.013789299503585206,-0.0073081607795371095,-0.004867746744462664
361,0.012483643435067249,0.012483643435067249,0.028084743537561296,-0.001343197854510092,0.00029297411860818023,-0.006654076413604493,-0.003526525605642483,0.028598637445807373,0.029231815091774305,0.010067114093959662,0.05619631901840494,-0.007011255378082337
362,-0.009561518078546327,-0.009561518078546327,0.03515449395853931,0.008465820844362648,0.01329424730273554,0.005263232944657803,0.005231574088321311,0.006950929081189328,-0.011889035667106973,-0.0044296788482834915,-0.005808550185873562,-0.004926158361922783
363,-0.0001694649071644072,-0.0001694649071644072,0.010166585017456597,-0.003373550007982562,-0.012426317883427296,-0.013327042078891904,-0.012857798867289105,-0.008283536621827237,0.03008021390374327,0.020022246941045596,-0.00490768871231595,0.0021452322011321634
364,-0.00847828902508041,-0.00847828902508041,-0.010492541123375276,0.0012595257218273037,0.0016386655413305196,0.0009648304410272424,-0.007443014420840388,-0.02737819769934391,-0.008436080467229101,0.014176663031624903,-0.008924377642085535,-0.0018113059637858697
365,0.009796652464963085,0.009796652464963085,0.03267695663594705,0.0011793379756328548,0.0015775885251052557,0.0077108588227683406,0.005311670051554529,-0.031965607664247275,0.03141361256544495,0.020967741935483897,0.009004739336492928,0.006103641588608211
366,-0.009411297455333645,-0.009411297455333645,0.012363791649106615,0.0021987801979985733,0.005425295234577021,0.00047820539571663545,-0.002486402486402528,0.009364244945767153,0.0076142131979695105,0.014744602422327446,0.014795678722404837,0.019839302363880096
367,0.00020517873267866804,0.00020517873267866804,-0.0024840145553873816,-0.001958940679871013,-0.006672455297105917,-0.005019098558957991,0.0028041751051566255,-0.022949300547675855,0.006297229219143663,-0.0036325895173845435,-0.004628558204119448,-0.0024116000649356817
368,-0.003706707658226005,-0.003706707658226005,-0.0006225104825017258,-0.015309728152269275,-0.03744163062256989,-0.008887864122374523,-0.002485629951840873,0.01899055881456513,-0.02377972465581979,-0.0234375,-0.003487561032318065,-0.015793707563029336
369,0.006019504059596059,0.006019504059596059,-0.008513285895164757,-0.0014351194609206752,0.002427271555099697,-0.002181246893364297,-0.0007786949073352867,0.011280039980421375,0.011538461538461497,-0.0021333333333333204,0.0025664955669622014,0.009824766286546271
370,-0.0020854589704891735,-0.0020854589704891735,0.006911033111092868,-0.0010380459939173248,-0.006598417474404261,-0.00048587122385690407,0.003896508728179482,-0.0033947475069823208,0.00823827629911289,-0.012292891501870629,-0.014661391668606027,-0.003567332779922827
371,0.013681382686285826,0.013681382686285826,0.011231220471403791,-0.017744346259361055,-0.010481351569802566,0.0058323618910332,-0.0004657661853749717,-0.03649637238312409,-0.0006285355122563896,0.0043290043290042934,-0.003542749173358506,0.025386453038656276
372,0.006974740643369559,0.006974740643369559,0.019333658207668192,-0.004394193430533266,0.0010468216593886304,0.017153926124455543,-0.008853681267474323,0.006060588181037385,0.01823899371069193,0.004310344827586299,0.029153827921308384,-0.0017457038340644715
373,-0.00021044390350322129,-0.00021044390350322129,-0.0016142419055259483,-0.002778932908919063,0.005106132721667489,0.0007125374192575862,0.011440213132737798,-0.014558195228791648,0.00864731315626921,0.03272532188841204,-0.005297098111469389,0.02273450350533679
374,0.004286857336424754,0.004286857336424754,-0.0030314816606576978,-0.005163451261268159,-0.005630986513020297,0.003560489902947328,-0.003563681437868005,0.10494133725005339,0.01102265768524191,0.0005194805194805863,0.006251447094234752,-0.000777289761146438
375,-0.0010052630048559275,-0.0010052630048559275,-0.0046625450718877914,0.0008238589222051562,-0.01686570004659771,-0.007805106691182173,0.0012439744985228707,0.0548640854657545,-0.019382192610539084,-0.0353063343717549,-0.007363092498849477,-0.005289361528385772
376,0.0011350423274503196,0.0011350423274503196,-0.0018329970546805407,-0.0023872442356748236,-0.004132230418030791,-0.011918996111759728,0.005125019412952403,0.04064682290585542,0.02223594811612095,0.01991388589881593,0.019703291608715867,-0.012042547299055184
377,0.0028246780734553223,0.0028246780734553223,0.0032646368678166393,-0.0017327960587778524,0.006224004940447836,-0.0014475372712374757,-0.014678615574783671,0.01007976858678572,0.003625377643504457,0.024802110817941925,0.04046374175949086,-0.004749077817894021
378,-0.002911814656949452,-0.002911814656949452,-0.011185667226807361,0.025045400508259652,0.021305937425852628,0.020536370959268746,0.0026658303277402595,-0.0029105902560060404,0.007224563515954241,0.024201853759011405,-0.010705702425169328,0.016701117463007176
379,0.004897281193053882,0.004897281193053882,0.022007398567063907,0.0036287396892122903,0.005016445717928919,0.00236747844129348,0.004691898654989091,0.02835699672527414,0.02151823072325154,0.020613373554549952,0.005521201413427601,0.025500702902153893
380,0.0012894462510633087,0.0012894462510633087,0.013483638602526549,-0.00016065497010864238,-0.003104376023089772,-0.031176184001021734,0.0028019925280198255,0.003244078160298036,0.001170275014628519,0.002955665024630516,0.0026356248627279477,0.004576588991558106
381,0.0033095665337075086,0.0033095665337075086,0.01727559414893931,0.012375461356418427,0.03608716945027912,0.005606962984558761,0.028562558211735478,-0.0024252392955453894,0.008182349503214503,0.02062868369351678,0.03198247535596943,-0.0010630174099659495
382,-0.0017177585589538413,-0.0017177585589538413,-0.013078238823581056,0.008255200778428451,0.016796313088887516,-0.010909109404592554,-0.015393902807123494,0.060372841070441385,-0.011014492753623206,-0.01780558229066409,-0.0014858841010401136,-0.012465790666482901
383,-0.009175181182794367,-0.009175181182794367,-0.02946996910593258,0.002519346059834948,0.003593593793892458,-0.004166598491418538,-0.0012262415695891704,-0.023309173220520174,-0.008206330597889777,-0.02988731014208723,0.001913265306122458,-0.003232744572541857
384,-0.008115191387155773,-0.008115191387155773,-0.0038719916016022315,0.008638291023326694,0.0065260732842646885,0.012798318078183435,0.01672805402087163,0.011345870083701248,0.016548463356973908,-0.007575757575757569,-0.00785062592828345,-0.014826240686836356
385,-0.0017988851350955182,-0.0017988851350955182,-0.007978710743172135,0.0009342503496310162,-0.001032800640802578,-0.006318237544873706,0.005735849056603737,0.007350117263202005,0.015116279069767424,-0.012722646310432517,0.00042771599657820403,-0.011757328566167846
386,-0.0018407128700851372,-0.0018407128700851372,-0.009899017123498055,0.00015562635811061654,0.004537649265643484,0.023966634228369976,0.010505778177997804,-0.00345624524810928,-0.01718213058419249,-0.015463917525773141,-0.011543394613082514,-0.006979734057996789
387,0.0031329906996742096,0.0031329906996742096,-0.03749217454675935,0.008010519806092686,0.006003747516297064,-0.020778575922968057,-0.01811970889648007,-0.005780387182580449,-0.00874125874125875,-0.010471204188481686,-0.018598615916954997,0.01118212108629435
388,-0.0032579654199809127,-0.0032579654199809127,0.038303408198041344,-0.0027775446753712796,-0.011026500264572303,0.0012195401359078595,0.008168204507638777,0.016666660505979758,0.029394473838918245,0.0185185185185186,0.02203613926840009,0.020063198626709022
389,0.00580818525653326,0.00580818525653326,0.02897039189058015,-0.0019342359767892114,0.005919577191223047,0.019975585472973068,0.010202550637659513,0.04727414292698939,-0.03769274700171332,-0.017142857142857126,-0.013799051315222077,-0.002787677033088354
390,0.002712061607464289,0.002712061607464289,-0.010532721673361167,-0.015116279069767424,-0.010969515658990958,0.01098638787578543,0.0019307886529036367,0.007644670042831203,-0.05934718100890213,-0.030655391120507414,-0.008963707914298236,-0.023916771705621787
391,-0.0016515636618127383,-0.0016515636618127383,0.005731885419453686,-0.001967729240456517,-0.0003466303802908133,0.008977110463562754,-0.003409427809072052,-0.03287566668702302,-0.008201892744479466,0.0005452562704471031,0.003750275755570298,0.0014319833694975692
392,0.01336407865930278,0.01336407865930278,0.0199470694266346,-0.005362814533221627,0.0024847886055954227,0.013111738210477286,0.005652238583965463,0.007844567832711924,-0.014631043256997489,-0.009809264305177146,-0.011428571428571455,0.030822984890974237
393,-0.035919799994431734,-0.035919799994431734,-0.04929158233122988,0.0466223050306096,0.025190240109559392,-0.023804058394311767,-0.014642804318887759,-0.013343222372959485,-0.007101355713363455,0.0011007154650521933,-0.019119608714984415,-0.005856924622449022
394,-0.01809650217612302,-0.01809650217612302,-0.02749785002890648,0.0018939393939394478,-0.002530226408772984,0.00686548428209699,-0.013359351546082254,0.020285552380124194,0.0019505851755525772,-0.017592083562396943,0.027198549410698103,-0.015813960585483233
395,0.01777016508725926,0.01777016508725926,0.03280804193811959,-0.005444197483459368,0.005580661333903336,0.020456236650268744,0.01460520310360569,0.07400587970396066,0.0,-0.006715165081141561,0.015445719329214569,0.01858859685542269
396,0.017032672570028273,0.017032672570028273,0.04242429798805625,0.0065384134924952875,0.029317718999732012,0.0062211865114418785,0.006897585844954257,-0.018512217419431543,-0.03244646333549639,-0.03211267605633805,-0.0052151238591916504,-0.0024745384015982808
397,0.013565044705922347,0.013565044705922347,-0.03107456302865541,-0.004154392249093086,0.011981332455799132,0.005037745694789431,0.005956813104988745,0.021306360638132293,-0.03755868544600938,0.004074505238649495,0.02664919178680636,-0.02604651635931443
398,0.00194860235588723,0.00194860235588723,0.013656110540182675,0.013880405354168346,0.051770522832343735,0.009341510581895696,0.00947446336047375,0.021545815056818185,-0.016027874564459976,-0.034782608695652195,-0.005319148936170248,0.012734785752099631
399,-0.006847477437932237,-0.006847477437932237,-0.04878553015841636,0.014737842419247915,0.016475572343641165,-0.015124134279501766,-0.011145329227159384,-0.07465686322244525,-0.025495750708215303,0.007807807807807876,-0.04427807486631019,0.0020433994073847384
400,0.005352963242081676,0.005352963242081676,0.017811198674515527,0.006266587914337318,0.014799186405267672,-0.013751992650390399,0.0035592466261307187,0.007959506104343594,-0.02398255813953487,-0.008939213349225317,-0.009623992837958784,0.00047056908700993105
401,-0.0008715778419239317,-0.0008715778419239317,-0.048281697254753064,-0.00351677686443419,-0.017956325121957772,-0.013478988635362676,-0.007536574552977737,-0.0032304604807514847,-0.0007446016381236209,-0.009019843656043247,-0.047005649717514086,-0.0017246881852759355
402,0.015253349296718177,0.015253349296718177,0.005981401449145496,-0.002573340241765809,0.013132650998751938,-0.00188454587016329,0.011911852293031489,0.008642480473629588,0.04247391952309987,0.02123786407766981,0.033673227412852835,0.035338464971048644
403,0.003408615474199461,0.003408615474199461,-0.014314061397556865,-0.0011794011607927368,0.010270184893377055,0.013452952648393302,-0.005885815185403209,-0.03534459526979583,-0.01715511079342391,-0.010695187165775444,-0.006423491626519895,0.03367720391941642
404,0.007009293213798395,0.007009293213798395,0.04557642966992548,-0.015424372261300778,-0.006612750621883712,0.02980898419363709,0.014801657785671996,0.011843103627641627,0.01745454545454539,0.018618618618618576,0.02262756869083349,0.04402700362301082
405,0.00013476775533982632,0.00013476775533982632,-0.04380340321538234,0.0062214593958593856,0.011922587604204171,0.012211646688461864,-0.0020420070011668567,0.001097301030144493,0.045746962115797096,0.005306603773584939,0.018740121923684905,0.03148717856322425
406,0.00525920411762093,0.00525920411762093,0.020782129724598475,-0.008268754010774426,-0.004369204626289314,0.0013404919988084796,0.00496930722011113,-0.0036536318980887605,-0.009569377990430672,-0.010557184750733084,-0.0146276595744681,0.005996217741555565
407,-0.0009289473209127541,-0.0009289473209127541,0.0059106929938674835,-0.0036055349298230732,-0.007691935125130667,-0.004685388004704527,-0.006253635834787663,0.010634412867364107,-0.027605244996549372,0.007113218731475968,-0.03508771929824561,0.0005418709793105769
408,0.002382294987840705,0.002382294987840705,-0.015451557620980494,0.0014323591511966605,-0.0040248136342682095,0.0015691480691086834,-0.012732328406263704,-0.012336777137977095,0.013484740951029028,0.011183048852265953,0.005361305361305302,-0.0031140448826554312
